"id","lat","lon"
"7,744",16.4718580278,-94.83803225
"8,061",16.4665125833,-94.8356358333
"9,645",16.4746965556,-94.8351167778
"9,961",16.4789140556,-94.8316466944
"10,276",16.4739108611,-94.8261240556
"10,591",16.4791373889,-94.8297815
"8,379",16.4659404167,-94.8353765
"9,330",16.4659210556,-94.8270069444
"10,277",16.4735204167,-94.82614075
"10,592",16.4794044444,-94.8297678611
"8,697",16.4710780278,-94.8321663056
"9,014",16.4706413611,-94.8300650278
"9,647",16.4744558056,-94.8351268611
"9,963",16.4785619444,-94.8316823611
"10,278",16.47339,-94.8261469722
"10,593",16.4796785278,-94.8297539722
"7,747",16.4720335278,-94.8380213333
"8,064",16.4661799444,-94.8356550833
"10,279",16.4730083611,-94.8261633889
"10,594",16.47993025,-94.8297412222
"8,382",16.4657710556,-94.8353830278
"9,333",16.4661935556,-94.8269836389
"9,649",16.47382425,-94.8351543889
"10,280",16.4727602778,-94.8261744444
"10,595",16.4801884722,-94.8297286389
"7,430",16.4730654444,-94.8325867778
"8,066",16.4659827778,-94.8356579167
"8,700",16.4712102222,-94.8321551944
"9,017",16.4709102778,-94.8300433333
"9,966",16.4783304722,-94.8316915278
"10,281",16.4724018611,-94.8261896389
"10,596",16.4805898056,-94.8297086944
"7,432",16.4735996944,-94.8325455833
"7,750",16.4719918889,-94.8374726111
"9,651",16.4735721389,-94.8351651944
"10,282",16.4721576667,-94.8261998056
"10,597",16.4807230278,-94.8297017222
"8,385",16.4657483056,-94.8348148056
"8,702",16.4714755,-94.8321343056
"9,336",16.46644725,-94.8269626944
"9,968",16.4779684167,-94.8317074722
"10,283",16.4719049444,-94.82621075
"10,598",16.4809921944,-94.8296886667
"8,069",16.4659735556,-94.8351094722
"9,020",16.4711789444,-94.8300217778
"9,653",16.4732107222,-94.8351808889
"10,284",16.471657,-94.8262200278
"10,599",16.48125975,-94.8296748333
"7,753",16.4715928889,-94.8375124722
"9,338",16.4667094444,-94.8269413333
"9,970",16.4777134167,-94.8317180556
"10,285",16.4714608889,-94.8262225556
"10,600",16.4815291389,-94.8296614167
"8,071",16.46626775,-94.8351140833
"8,388",16.4660400556,-94.8348093333
"9,655",16.4729820556,-94.8351903333
"10,286",16.4714554722,-94.82563925
"10,601",16.4817964167,-94.8296476389
"7,437",16.4735996944,-94.8325455833
"8,706",16.4717021667,-94.8321147778
"9,023",16.4714414722,-94.8300003611
"9,340",16.4673686389,-94.8268888333
"9,972",16.4774824444,-94.8317270833
"10,287",16.4720828333,-94.8256338611
"10,602",16.4820575,-94.8296344167
"7,756",16.4713685833,-94.8375249444
"9,657",16.4727569722,-94.83520075
"10,288",16.472481,-94.8256156389
"10,603",16.4822605278,-94.8296230556
"7,439",16.4739972778,-94.8325144167
"8,074",16.4666538889,-94.8350935
"8,391",16.4662855556,-94.8347896944
"9,342",16.4678957778,-94.8268454722
"9,974",16.4771077778,-94.8317443333
"10,289",16.4725987222,-94.8256104722
"10,604",16.4822300278,-94.8290606111
"8,709",16.4716599167,-94.8315451667
"9,026",16.4716635278,-94.8299804722
"9,343",16.4684288056,-94.8268025278
"10,290",16.4728568889,-94.8256001944
"10,605",16.4818653056,-94.8290986389
"7,441",16.4742650556,-94.8324930556
"7,759",16.4711375278,-94.8375363056
"9,660",16.4725283889,-94.8352105833
"9,976",16.4769812778,-94.8317489167
"10,291",16.473257,-94.8255824722
"10,606",16.4816321667,-94.8291088333
"8,077",16.4669239444,-94.8350786667
"8,394",16.4666943056,-94.8347568056
"9,345",16.4686973333,-94.8267806111
"10,292",16.4735226111,-94.8255716667
"10,607",16.4813865,-94.829119
"8,712",16.4713403611,-94.8315891667
"9,029",16.4716025833,-94.8293990278
"9,662",16.4721739444,-94.8352248889
"9,978",16.4766073056,-94.8317649167
"10,293",16.4737917222,-94.8255599722
"10,608",16.4811407222,-94.8291328333
"7,762",16.4707819722,-94.83755425
"9,347",16.4689652778,-94.8267588889
"10,294",16.4741950833,-94.8255425833
"10,609",16.4807773056,-94.8291508611
"8,080",16.4671649167,-94.8350656667
"8,397",16.4669303056,-94.8347375278
"9,664",16.4719515278,-94.8352271111
"9,980",16.4761115556,-94.8317865278
"10,295",16.4748688611,-94.8255140833
"10,610",16.4805340833,-94.8291624444
"7,446",16.4745344444,-94.8324724722
"8,715",16.4710163333,-94.8316149167
"9,032",16.4711743333,-94.8294491111
"9,349",16.4695015556,-94.8267153889
"10,296",16.4751355556,-94.8255025
"10,611",16.4800486389,-94.8291869722
"7,765",16.4701952778,-94.8375856944
"9,666",16.4719461389,-94.8346325833
"9,982",16.4758682778,-94.8317965833
"10,297",16.4754051667,-94.8254905278
"10,612",16.4796716944,-94.8292069444
"8,083",16.4676938056,-94.8350374167
"8,400",16.46720175,-94.8347155
"8,717",16.47067075,-94.8316418333
"9,351",16.4697707778,-94.82669375
"10,298",16.4756745,-94.8254790833
"10,613",16.4791725278,-94.8292305278
"7,449",16.4748025,-94.8324518333
"9,035",16.470939,-94.8294677778
"9,668",16.47240825,-94.83463275
"9,984",16.4754806667,-94.8318129444
"10,299",16.4759438889,-94.8254672778
"10,614",16.4789302778,-94.8292430833
"7,450",16.4750711944,-94.8324308333
"7,768",16.4699655556,-94.8375970556
"10,300",16.4762131667,-94.8254557222
"10,615",16.4787113611,-94.8292493611
"8,086",16.4679479444,-94.8350242222
"8,403",16.46746275,-94.8346942778
"9,354",16.4701734444,-94.8266614722
"9,670",16.4725454167,-94.8346267778
"9,986",16.47508275,-94.8318303333
"10,301",16.4767513889,-94.8254328333
"10,616",16.4787059167,-94.8286891111
"8,721",16.47043575,-94.8316611111
"9,038",16.4703291667,-94.8295169722
"9,355",16.4704425556,-94.82664
"9,987",16.4746919722,-94.8318482778
"10,302",16.4770201667,-94.82542175
"10,617",16.4790779444,-94.8286921389
"7,771",16.4697340278,-94.8376093333
"9,672",16.4729473333,-94.8346081944
"10,303",16.4772895,-94.8254104167
"10,618",16.4793435556,-94.8286783889
"7,454",16.47533925,-94.8324100833
"8,089",16.4682196667,-94.8350103611
"8,406",16.4677263611,-94.8346729167
"9,357",16.4707108889,-94.8266181111
"9,989",16.4744446111,-94.8318588056
"10,304",16.4775583611,-94.8253987778
"10,619",16.4796163889,-94.8286646944
"8,724",16.4701988333,-94.8316798889
"9,041",16.4698295,-94.8295565833
"9,674",16.4731914722,-94.8345980833
"10,305",16.4778293333,-94.8253874167
"10,620",16.47985725,-94.8286523889
"7,456",16.4756084444,-94.8323889167
"7,774",16.4693816111,-94.8376283611
"9,359",16.4709786667,-94.8265971389
"9,991",16.4740838611,-94.8318739167
"10,306",16.4782313333,-94.8253707778
"10,621",16.4801204722,-94.8286382222
"8,092",16.4684840833,-94.8349965
"8,409",16.4679983333,-94.8346510556
"8,726",16.46996675,-94.8316983056
"9,676",16.4734615278,-94.8345873056
"10,307",16.4783596667,-94.8253645833
"10,622",16.4803743056,-94.8286250556
"9,044",16.4693235278,-94.8295971667
"9,361",16.4711129167,-94.8265860833
"10,308",16.4785901944,-94.8253520833
"10,623",16.4806377222,-94.8286116944
"7,777",16.4691458056,-94.8376401944
"9,678",16.4737309167,-94.8345750278
"9,994",16.4736027778,-94.8318926111
"10,309",16.4785487778,-94.8247710278
"10,624",16.4809055,-94.8285991111
"7,461",16.4758753056,-94.8323680833
"8,095",16.4688862778,-94.834976
"8,412",16.4683974722,-94.8346189444
"9,363",16.4713934722,-94.8265599167
"9,995",16.4733455833,-94.8319024444
"10,310",16.47823225,-94.82480275
"10,625",16.4811724722,-94.8285851667
"8,730",16.4696314722,-94.8317255278
"9,047",16.4690684722,-94.82961775
"9,680",16.4741314444,-94.8345574444
"10,311",16.4778807222,-94.8248176389
"10,626",16.481575,-94.8285652778
"7,780",16.4689036667,-94.8376520556
"9,365",16.4720840278,-94.8381339444
"9,997",16.4730825278,-94.8319135833
"10,312",16.4776444444,-94.8248268333
"10,627",16.4817106389,-94.8285584444
"7,463",16.4761423056,-94.8323474167
"8,098",16.4691541389,-94.83496125
"8,415",16.4686659444,-94.8345975556
"9,682",16.4744008611,-94.8345462222
"10,313",16.47741475,-94.8248362222
"10,628",16.4820824722,-94.8285395278
"8,733",16.4694066389,-94.8317429167
"9,050",16.4688201667,-94.8296372778
"9,367",16.4725613333,-94.8381149444
"9,683",16.4748041667,-94.8345293333
"9,999",16.47240375,-94.8319413889
"10,314",16.4770442778,-94.8248522222
"10,629",16.4822027222,-94.8285328611
"7,465",16.4764142222,-94.8323260278
"7,783",16.4685309167,-94.8376711389
"10,315",16.4767909167,-94.8248638056
"10,630",16.4821793889,-94.8279700278
"8,101",16.4695574722,-94.8349401389
"8,418",16.4689372222,-94.8345755556
"9,369",16.4729761111,-94.8380971944
"9,685",16.4752090833,-94.8345115833
"10,001",16.4719028333,-94.8319616389
"10,316",16.4765331389,-94.8248741667
"10,631",16.4818548611,-94.8280064444
"8,736",16.4691716111,-94.8317619444
"9,053",16.4684482778,-94.8296678056
"10,317",16.4762792222,-94.8248854167
"10,632",16.4816218333,-94.8280163889
"7,786",16.4682777222,-94.8376843611
"9,371",16.4732234722,-94.8380865278
"10,003",16.4717772778,-94.8319661111
"10,318",16.4758999444,-94.8249021667
"10,633",16.4812575278,-94.8280335278
"7,470",16.4766829444,-94.8323051111
"8,104",16.4696915833,-94.8349330833
"8,421",16.4692034167,-94.8345538056
"9,688",16.4754772222,-94.8345006389
"10,319",16.4754096667,-94.8249230278
"10,634",16.4810137778,-94.8280444167
"8,739",16.4687013611,-94.8317998611
"9,056",16.4682013333,-94.8296879722
"9,373",16.4736239167,-94.8380700833
"10,005",16.471775,-94.8313840278
"10,320",16.4751626667,-94.8249331389
"10,635",16.480768,-94.8280580278
"7,789",16.4680220556,-94.8376978056
"9,690",16.4757455833,-94.83448925
"10,321",16.4746745833,-94.8249534722
"10,636",16.4805211111,-94.8280707222
"7,472",16.4770855278,-94.8322739444
"8,107",16.4699619722,-94.8349185
"8,424",16.4694730833,-94.8345318889
"9,375",16.4737575278,-94.8380641944
"10,007",16.4722222778,-94.8313834167
"10,322",16.4740691389,-94.8249796944
"10,637",16.48015625,-94.82808975
"8,742",16.4684741389,-94.831819
"9,059",16.4678485556,-94.8297173333
"9,692",16.4760148889,-94.8344775833
"10,323",16.4735821111,-94.82500075
"10,638",16.4799205,-94.8281010833
"7,792",16.4677630556,-94.8377110556
"10,009",16.4724958333,-94.8313713056
"10,324",16.4732256667,-94.8250158333
"10,639",16.4795564167,-94.8281206389
"7,474",16.4773545278,-94.8322532222
"8,110",16.4703644722,-94.8348976389
"8,427",16.4697409444,-94.8345103889
"9,378",16.4742938333,-94.8380418056
"9,694",16.4765519722,-94.8344543611
"10,325",16.4729891667,-94.8250263889
"10,640",16.4790632222,-94.8281453611
"8,745",16.4682503889,-94.8318383889
"9,062",16.4671796667,-94.8297714444
"9,379",16.4744289444,-94.8380361111
"10,011",16.47300625,-94.8313485
"10,326",16.4726269167,-94.8250410833
"10,641",16.4789381111,-94.8281506389
"7,795",16.4675063333,-94.8377239722
"9,696",16.4768210278,-94.8344431667
"10,327",16.4722408333,-94.8250575833
"10,642",16.4786617222,-94.8281579167
"8,113",16.4705009444,-94.8348905
"8,430",16.4700093611,-94.834489
"10,013",16.4732753056,-94.83133775
"10,328",16.4718417778,-94.8250738333
"10,643",16.4786573889,-94.8276019722
"7,479",16.4776230278,-94.8322324722
"8,748",16.4679235,-94.8318663611
"9,065",16.4670632778,-94.8297809167
"9,382",16.4746974722,-94.8380247222
"9,698",16.47709125,-94.8344313611
"10,329",16.47141525,-94.8250873889
"10,644",16.47897725,-94.8276016944
"7,798",16.46713175,-94.8377465556
"9,066",16.4668295833,-94.8297992778
"10,330",16.4714108333,-94.824503
"10,645",16.479232,-94.8275889444
"8,116",16.4710375556,-94.8348615278
"8,433",16.4702768333,-94.8344671111
"8,750",16.4677060278,-94.8318838333
"9,384",16.4749665556,-94.8380134444
"9,700",16.4773603611,-94.8344199167
"10,016",16.4738020833,-94.8313154167
"10,331",16.4717863056,-94.8245089722
"10,646",16.4795111111,-94.8275753056
"7,482",16.4778826111,-94.8322117778
"10,332",16.4720536111,-94.8244978611
"10,647",16.4797528889,-94.8275630556
"7,483",16.4780993333,-94.8321930278
"7,801",16.4668911944,-94.8377583056
"9,386",16.4752361667,-94.8380018611
"9,702",16.4776301389,-94.8344081944
"10,018",16.4740693056,-94.8313035833
"10,333",16.47232325,-94.8244849167
"10,648",16.4800123056,-94.8275496944
"8,119",16.4713053056,-94.8348478333
"8,436",16.4705442222,-94.8344454167
"9,070",16.4664762778,-94.8298276111
"10,334",16.4725571944,-94.8244754722
"10,649",16.4802821667,-94.8275365833
"8,754",16.4673683333,-94.8319113611
"9,388",16.4755049722,-94.8379901111
"9,704",16.4778981111,-94.83439675
"10,020",16.4743375556,-94.8312926667
"10,335",16.4728299444,-94.8244642778
"10,650",16.4806775,-94.8275167778
"7,804",16.4665582778,-94.8377768056
"9,389",16.4757752778,-94.8379785833
"10,336",16.4730870556,-94.8244522778
"10,651",16.4809469167,-94.8275032778
"7,487",16.4780423889,-94.8316630278
"8,122",16.4716955556,-94.8348268056
"8,439",16.4708159444,-94.8344230833
"8,756",16.4671474722,-94.83192825
"9,073",16.4661221667,-94.8298556667
"9,706",16.4781679444,-94.834385
"10,022",16.4746064722,-94.831281
"10,337",16.4736112222,-94.8244305833
"10,652",16.4810796111,-94.8274967778
"9,391",16.4760436944,-94.8379673889
"10,338",16.47401575,-94.8244130278
"10,653",16.4814839167,-94.8274761944
"7,489",16.4776756944,-94.8317118611
"7,807",16.46635075,-94.8377875
"9,708",16.4785734722,-94.8343677778
"10,024",16.4751439722,-94.83125825
"10,339",16.4741499444,-94.8244072222
"10,654",16.4818861944,-94.8274555278
"8,125",16.4718372222,-94.8342659167
"8,442",16.4710842778,-94.8344021944
"8,759",16.4665596667,-94.8319745
"9,076",16.46565275,-94.8298946389
"9,393",16.4764457778,-94.8379495556
"10,340",16.4748252222,-94.8243791111
"10,655",16.4821539722,-94.8274416111
"9,710",16.4789853056,-94.8342771944
"10,026",16.47541275,-94.8312461111
"10,341",16.4750922778,-94.8243673056
"10,656",16.4785838056,-94.827571
"7,810",16.46610525,-94.8377953333
"9,395",16.4767156667,-94.8379380556
"10,342",16.4753613611,-94.8243558333
"10,657",16.4789596389,-94.8275539167
"7,493",16.4773621389,-94.8317353333
"8,128",16.4715422222,-94.8343013889
"8,445",16.4713513056,-94.8343805278
"8,762",16.4663316111,-94.8319926944
"9,079",16.4654701667,-94.8299037222
"9,712",16.4787934722,-94.8337787222
"10,028",16.4759516667,-94.8312231111
"10,343",16.4756299722,-94.8243443889
"10,658",16.4792284444,-94.8275404167
"9,397",16.4769846111,-94.8379268333
"9,713",16.4786029444,-94.8337874167
"10,344",16.4761693056,-94.8243203333
"10,659",16.4795033056,-94.8275263056
"7,495",16.4768326944,-94.8317761667
"7,813",16.4660771389,-94.8372470278
"8,447",16.4718599444,-94.83433925
"8,764",16.4659882778,-94.8320203333
"10,030",16.4762207222,-94.8312118611
"10,345",16.4764385,-94.8243087222
"10,660",16.4798828611,-94.8275070556
"8,131",16.4712181111,-94.8343179444
"9,399",16.4772543611,-94.8379150278
"9,715",16.4782545,-94.8338015833
"10,346",16.4767074722,-94.8242973611
"10,661",16.4801535,-94.82749375
"9,083",16.4654472778,-94.8293169444
"10,032",16.4764888889,-94.8312006667
"10,347",16.4769766667,-94.8242864167
"10,662",16.4802876389,-94.8274871111
"7,498",16.47651675,-94.8318013889
"7,816",16.4664146944,-94.8372484722
"8,450",16.4718271111,-94.8337665278
"8,767",16.4657576111,-94.8320386111
"9,401",16.4775242778,-94.8379032222
"9,717",16.4779020833,-94.8338160278
"10,348",16.4772475278,-94.8242741667
"10,663",16.4805579444,-94.8274734167
"8,134",16.4708842222,-94.8343349444
"10,034",16.4770273333,-94.8311770833
"10,349",16.4775157222,-94.8242623889
"10,664",16.4809584722,-94.8274525833
"9,086",16.4658335278,-94.8293078333
"9,403",16.4777933889,-94.8378916944
"9,719",16.4777821944,-94.8338210556
"10,350",16.4777853611,-94.8242503056
"10,665",16.4814975,-94.8274258889
"7,819",16.4668142778,-94.8372272778
"8,453",16.4714194444,-94.8338197778
"8,770",16.4655228889,-94.8320501389
"10,036",16.4778355,-94.8311419444
"10,351",16.4780543889,-94.8242383056
"10,666",16.4817649444,-94.8274125278
"7,502",16.4762076944,-94.8318246667
"8,137",16.4706539167,-94.8343475
"9,405",16.4780615556,-94.8378805556
"9,721",16.4775407778,-94.8338312222
"10,352",16.4783161389,-94.8242266944
"10,667",16.4820271667,-94.8273994444
"9,089",16.4664935833,-94.8292531111
"10,038",16.4781044167,-94.8311309167
"10,353",16.4785270556,-94.8242163611
"10,668",16.48223425,-94.8273889167
"7,822",16.4670637778,-94.8372131111
"8,456",16.4711938611,-94.8338369444
"8,773",16.4655,-94.8314810833
"9,723",16.4771865833,-94.83384575
"10,354",16.4791912222,-94.8376618611
"10,669",16.4822068889,-94.82689525
"8,140",16.4704215278,-94.83436
"9,408",16.4783321944,-94.8378683889
"10,040",16.4783746667,-94.8311199722
"10,355",16.4795359167,-94.8376451667
"10,670",16.4817931944,-94.8269318056
"7,505",16.4760185556,-94.8318383333
"9,092",16.4666125833,-94.8292436111
"9,409",16.4785993889,-94.8378568333
"9,725",16.4769551111,-94.8338559167
"10,356",16.4801943611,-94.8376140556
"10,671",16.4815823333,-94.8269416944
"7,507",16.4757264722,-94.8318601111
"7,825",16.46731675,-94.8372006389
"8,459",16.4708457778,-94.8338648333
"8,776",16.4659653333,-94.8314618889
"10,042",16.4786416944,-94.83110825
"10,357",16.4803183889,-94.8376083333
"10,672",16.4812727778,-94.8269563333
"8,143",16.4698441667,-94.83438925
"9,727",16.4766155278,-94.8338713889
"10,358",16.4807169167,-94.8375903333
"10,673",16.4810698611,-94.82696675
"9,095",16.4668800833,-94.8292223889
"9,412",16.4789796111,-94.8378405556
"10,044",16.4789073889,-94.8310945278
"10,359",16.4809853889,-94.8375775833
"10,674",16.4807455556,-94.82698325
"7,828",16.4675873611,-94.8371863333
"8,462",16.4706168889,-94.8338823889
"8,779",16.4663791111,-94.8314279167
"10,360",16.4811197778,-94.8375715
"10,675",16.4804398056,-94.8269987222
"7,511",16.4755011944,-94.8318785
"8,146",16.4695057778,-94.8344083056
"9,414",16.4791375278,-94.8378335556
"9,730",16.4763936111,-94.8338808889
"10,046",16.4788684722,-94.8305186944
"10,361",16.4813896389,-94.8375586111
"10,676",16.4801310278,-94.8270134167
"9,098",16.4671400556,-94.8292010833
"9,415",16.4790993056,-94.8372469167
"10,047",16.4784978611,-94.8305492222
"10,362",16.4817923056,-94.8375398056
"10,677",16.4799193333,-94.8270238333
"7,831",16.4678455556,-94.8371723611
"8,465",16.4703925556,-94.8339004444
"8,782",16.4666295,-94.8314071389
"9,732",16.4760612222,-94.8338951389
"10,363",16.4821953333,-94.8375210556
"10,678",16.4796021111,-94.8270391389
"8,149",16.4691701111,-94.8344263611
"9,417",16.4788183333,-94.8372688889
"9,733",16.4757327222,-94.8339093889
"10,364",16.4825983056,-94.8375022222
"10,679",16.4793920833,-94.8270501667
"7,515",16.4751388333,-94.8319080278
"9,101",16.4674015833,-94.8291796111
"10,050",16.4782586111,-94.8305588611
"10,365",16.4828688889,-94.8374894722
"10,680",16.4790766111,-94.82706675
"7,516",16.4748864722,-94.8319264444
"7,834",16.4681149444,-94.8371584722
"8,468",16.470169,-94.8339179722
"8,785",16.4670253889,-94.8313754167
"9,419",16.4784845556,-94.8372828889
"9,735",16.4755159444,-94.8339184167
"10,366",16.48313675,-94.8374767778
"10,681",16.4787554167,-94.8270823611
"8,152",16.4689478333,-94.8344371944
"10,052",16.478006,-94.8305679167
"10,367",16.4834052778,-94.8374641667
"10,682",16.4785243056,-94.8270859444
"9,104",16.4676688333,-94.8291578889
"9,421",16.47812575,-94.8372952222
"9,737",16.4753001111,-94.8339275556
"10,368",16.4836748611,-94.8374511389
"10,683",16.4785188333,-94.8265969167
"7,837",16.4683815,-94.8371443056
"8,471",16.4698323611,-94.8339450556
"8,788",16.4671620556,-94.8313643333
"10,054",16.4777465278,-94.8305786389
"10,369",16.4839447222,-94.8374395
"10,684",16.4788780556,-94.8265923333
"7,520",16.4745267778,-94.8319554167
"8,155",16.4686341667,-94.8344548611
"9,423",16.4778983611,-94.8373051944
"9,739",16.4749769167,-94.8339410556
"10,370",16.48419575,-94.8374268333
"10,685",16.4791683333,-94.8265779722
"9,107",16.4683379167,-94.8291037222
"10,056",16.4772106389,-94.8306026389
"10,371",16.4843773056,-94.8374158333
"10,686",16.4794575556,-94.8265634167
"7,840",16.4686498611,-94.8371297222
"8,474",16.4696078056,-94.8339626667
"8,791",16.4675555,-94.8313328333
"9,425",16.47765125,-94.8373173611
"9,741",16.4746575833,-94.8339540833
"10,372",16.4843376667,-94.8368270278
"10,687",16.4797243333,-94.8265498611
"7,524",16.4743056667,-94.8319731944
"8,158",16.4684194444,-94.8344663333
"9,109",16.4686057222,-94.8290826667
"10,058",16.4769487778,-94.83061275
"10,373",16.4840336111,-94.8368606944
"10,688",16.480005,-94.8265361111
"9,743",16.47432525,-94.8339684444
"10,374",16.4836844444,-94.8368768889
"10,689",16.4802753611,-94.8265226389
"7,525",16.4740895833,-94.8319903611
"7,843",16.4689183611,-94.8371154722
"8,477",16.4692687222,-94.8339899722
"8,794",16.4678233333,-94.8313111111
"9,428",16.4772795278,-94.8373331944
"10,060",16.4765514722,-94.8306298611
"10,375",16.4834574167,-94.8368880278
"10,690",16.4805446111,-94.8265091389
"8,161",16.4681105833,-94.8344823611
"9,112",16.46887425,-94.8290607222
"9,745",16.4740968333,-94.83397825
"10,376",16.4832051944,-94.8368998056
"10,691",16.4808116667,-94.8264958333
"9,430",16.4770266667,-94.8373442778
"10,062",16.4762846667,-94.8306399444
"10,377",16.4829441111,-94.8369115278
"10,692",16.4810815556,-94.8264822778
"7,528",16.4737583333,-94.8320164167
"7,846",16.4691878611,-94.8371011667
"8,480",16.4690425833,-94.83400875
"8,797",16.4680926389,-94.8312894167
"9,747",16.4737537222,-94.8339926111
"10,378",16.4825744722,-94.8369292778
"10,693",16.4813495556,-94.8264687778
"8,164",16.4679056389,-94.8344931944
"9,432",16.4767754444,-94.8373552222
"10,064",16.4760188611,-94.8306515
"10,379",16.4823189167,-94.8369413333
"10,694",16.4816183056,-94.8264544167
"9,116",16.4691422778,-94.8290390278
"9,433",16.4765263889,-94.8373668056
"9,749",16.4735222778,-94.8340032222
"10,065",16.4754864444,-94.8306733333
"10,380",16.4820916389,-94.8369519722
"10,695",16.4818874444,-94.8264402778
"7,531",16.4735387222,-94.83203275
"7,849",16.4695905278,-94.8370803611
"8,483",16.468708,-94.8340371111
"10,066",16.4751011667,-94.8306898056
"10,381",16.4818561944,-94.8369638611
"10,696",16.4821943611,-94.8264241667
"8,167",16.4672641111,-94.8345265
"8,801",16.4683593333,-94.8312679444
"9,435",16.4762761667,-94.8373778056
"9,751",16.4732930278,-94.8340126389
"10,067",16.4749768611,-94.8306950278
"10,382",16.4816196389,-94.836975
"10,697",16.4821605,-94.8259274167
"9,119",16.4694129167,-94.8290174722
"10,068",16.47472525,-94.8307062222
"10,383",16.4811730833,-94.8369950278
"10,698",16.4818239444,-94.8259647778
"7,852",16.4698579722,-94.8370661944
"8,486",16.4684826111,-94.8340538889
"9,437",16.4759119167,-94.8373921667
"9,753",16.4729501944,-94.8340279444
"10,069",16.4740811667,-94.8307341667
"10,384",16.48106825,-94.837
"10,699",16.4814910278,-94.8259796667
"8,170",16.4670448056,-94.8345379167
"8,804",16.4687631667,-94.8312354167
"10,070",16.4738201389,-94.8307444722
"10,385",16.4807233056,-94.8370161389
"10,700",16.4812776667,-94.8259887222
"7,536",16.4732282778,-94.8320563889
"9,122",16.4696793333,-94.8289958889
"9,439",16.4756631389,-94.8374021944
"10,071",16.4735584167,-94.8307553889
"10,386",16.4803608333,-94.83703325
"10,701",16.4809595833,-94.8260056667
"7,855",16.4701273056,-94.8370517778
"8,489",16.4681323056,-94.8340818611
"9,756",16.4727235556,-94.8340375
"10,072",16.4732925556,-94.8307666944
"10,387",16.4802358333,-94.8370394444
"10,702",16.4807421389,-94.8260165833
"7,538",16.4729293611,-94.83208075
"8,173",16.4667169444,-94.8345547778
"9,757",16.4723771111,-94.8340521667
"10,073",16.4730286389,-94.8307775833
"10,388",16.4798791111,-94.8370564722
"10,703",16.480408,-94.8260325278
"8,808",16.4688961389,-94.8312246667
"9,125",16.4699485,-94.8289741667
"9,442",16.4754113333,-94.8374123611
"10,074",16.4727811944,-94.8307889167
"10,389",16.4796391944,-94.8370672778
"10,704",16.4801828333,-94.8260440556
"7,858",16.4703960833,-94.8370370278
"8,492",16.4678959722,-94.8341011944
"9,759",16.4720405833,-94.8340649722
"10,075",16.4722664444,-94.8308110833
"10,390",16.4793995,-94.8370778889
"10,705",16.4798516667,-94.826061
"8,176",16.4665036944,-94.8345656944
"9,444",16.4750260278,-94.837429
"10,076",16.4720149167,-94.8308221944
"10,391",16.4791445833,-94.8370865833
"10,706",16.4795390278,-94.8260776944
"7,542",16.4726227222,-94.8321040833
"8,811",16.4693005,-94.8311921389
"9,128",16.4702163611,-94.8289523333
"9,445",16.4747680278,-94.83744025
"9,761",16.4719051944,-94.8340659167
"10,077",16.4717345278,-94.8308286667
"10,392",16.4791395556,-94.8365010556
"10,707",16.47932625,-94.8260881111
"7,543",16.472323,-94.8321275833
"7,861",16.4706676389,-94.8370234444
"8,495",16.4675374167,-94.8341303333
"10,078",16.4717306389,-94.83024675
"10,393",16.4794632778,-94.8365037222
"10,708",16.4790004167,-94.8261032222
"8,179",16.4661704722,-94.8345830833
"9,763",16.4719020833,-94.8334718333
"10,079",16.47213025,-94.8302495278
"10,394",16.4797180278,-94.8364918889
"10,709",16.4747527222,-94.8200470278
"8,814",16.4694330556,-94.8311817778
"9,131",16.4706206944,-94.8289196111
"9,448",16.4745068889,-94.8374518333
"10,080",16.4726718056,-94.8302251944
"10,395",16.4799956389,-94.8364781389
"10,710",16.4744523056,-94.8200590556
"7,547",16.4720325556,-94.8321504167
"7,864",16.47093525,-94.8370097778
"8,498",16.4673018611,-94.8341491111
"10,081",16.4729239722,-94.8302142222
"10,396",16.4802469444,-94.83646575
"10,711",16.4741082778,-94.8200743056
"8,182",16.4659285,-94.8345892778
"9,450",16.4742479167,-94.8374626389
"9,766",16.4722241389,-94.8334767778
"10,082",16.47319475,-94.8302028889
"10,397",16.48064525,-94.8364470278
"10,712",16.4738660556,-94.8200841111
"8,817",16.4697021389,-94.8311602778
"9,134",16.4712905278,-94.8288650833
"9,451",16.4738726111,-94.8374786111
"10,083",16.4734591389,-94.8301911667
"10,398",16.4809053611,-94.8364346944
"10,713",16.4736196667,-94.82009475
"7,551",16.4718368889,-94.8321592778
"7,867",16.4712039722,-94.8369956389
"8,501",16.4669606111,-94.8341764722
"9,768",16.4724787222,-94.8334658611
"10,084",16.4737256111,-94.8301796667
"10,399",16.4811745278,-94.8364221389
"10,714",16.47337275,-94.8201053889
"8,185",16.46592225,-94.8340397778
"9,453",16.4737462778,-94.8374843333
"10,085",16.4742597222,-94.8301573056
"10,400",16.4815753611,-94.8364021389
"10,715",16.4730016389,-94.8201216667
"8,820",16.4701073333,-94.83112775
"9,137",16.4715761944,-94.8288395833
"9,770",16.4727574167,-94.8334533611
"10,086",16.4747971389,-94.8301341389
"10,401",16.4819781667,-94.8363835
"10,716",16.4727509167,-94.8201321389
"7,552",16.4718153056,-94.8316308611
"7,870",16.4714730278,-94.8369825833
"8,504",16.466729,-94.8341968889
"9,455",16.4733718611,-94.8374998056
"10,087",16.4750661667,-94.8301226667
"10,402",16.4822489444,-94.8363708611
