"id","lat","lon"
"9,103",16.4276618611,-95.0233336111
"9,420",16.42806675,-95.0207745278
"9,736",16.425421,-95.0188585
"7,518",16.4355714167,-95.0289723889
"7,836",16.4310243611,-95.0324900833
"8,153",16.4314901111,-95.0223776111
"8,470",16.4319807778,-95.0222597778
"10,053",16.4289977778,-95.0147879167
"9,422",16.4282028056,-95.0207668333
"9,738",16.4255552222,-95.0188506389
"9,106",16.4273936389,-95.0233613056
"10,055",16.4285935,-95.0148106389
"7,521",16.4351671667,-95.0289739444
"7,839",16.4306220278,-95.0324909722
"8,156",16.4314608889,-95.0221439167
"8,473",16.4318510833,-95.0222604167
"8,790",16.4362023333,-95.0186956667
"9,424",16.4284726944,-95.0207515278
"9,740",16.4258034444,-95.0188362222
"7,523",16.4347868611,-95.0289748056
"10,057",16.4283293333,-95.01482525
"8,792",16.4358494444,-95.0187145556
"9,426",16.4287403889,-95.0207367222
"9,742",16.4260703611,-95.0188220556
"7,842",16.4300870556,-95.0324928333
"8,159",16.4314328056,-95.0219293889
"8,476",16.4313270833,-95.0222620556
"9,110",16.4269925,-95.0234033056
"9,427",16.4291445556,-95.0207143333
"10,059",16.4280624444,-95.014839
"9,744",16.426322,-95.0188068889
"7,526",16.4343839444,-95.0289753056
"8,795",16.4353230833,-95.0187130833
"9,429",16.4294119444,-95.0206998056
"10,061",16.4263080278,-95.0149348056
"7,845",16.4297747222,-95.0324924444
"8,162",16.4309484167,-95.0220085
"8,479",16.4310135278,-95.0222635278
"9,113",16.42685725,-95.0234173611
"9,746",16.4265812778,-95.0187920556
"9,431",16.4296810556,-95.0206848333
"10,063",16.4248801667,-95.0150138333
"8,798",16.4349571111,-95.0187157778
"9,115",16.4264574167,-95.0234588889
"9,748",16.426853,-95.0187785556
"7,530",16.4338478333,-95.0289764444
"7,848",16.4297886389,-95.0330957778
"8,165",16.4309945278,-95.0223306111
"8,482",16.4310214722,-95.0216688333
"9,434",16.42995375,-95.0206696944
"9,750",16.4273798611,-95.0187499167
"7,532",16.4334426111,-95.0289776944
"9,118",16.4263238889,-95.0234725278
"7,851",16.4302372222,-95.0330841389
"8,168",16.4310479167,-95.0227247778
"8,485",16.4313666389,-95.0216905
"8,802",16.4348235833,-95.0187158611
"9,436",16.4302212778,-95.0206548333
"9,752",16.4276494444,-95.0187345
"7,534",16.4330406667,-95.0289790278
"9,121",16.4259213333,-95.0235149167
"9,438",16.43048925,-95.0206399722
"9,754",16.4281869722,-95.0187058056
"7,854",16.4306961667,-95.0330833056
"8,171",16.4310579167,-95.0228244722
"8,488",16.4315770556,-95.0216926111
"8,805",16.4344409444,-95.0187164167
"9,755",16.4285921389,-95.0186836389
"9,440",16.4309226389,-95.020614
"8,807",16.4341727778,-95.0187148889
"9,124",16.4257873611,-95.0235288056
"9,441",16.4309431111,-95.0212194167
"7,539",16.4326335556,-95.0289804722
"7,857",16.4310583333,-95.0330785833
"8,174",16.4310940556,-95.0231651667
"8,491",16.4319237222,-95.021688
"9,758",16.4287254722,-95.0186764167
"7,540",16.4319618889,-95.0289819722
"9,443",16.4304882778,-95.0212301111
"8,810",16.4337786944,-95.0187161111
"9,127",16.4254976389,-95.0235581389
"9,760",16.4291272222,-95.0186551944
"7,860",16.4315489167,-95.0330822222
"8,177",16.4311143056,-95.0233234167
"8,494",16.4321494167,-95.02168525
"9,446",16.4299773333,-95.0212585556
"9,762",16.4292613056,-95.0186476111
"7,544",16.4314219167,-95.0289843889
"8,813",16.4336455833,-95.0187166111
"9,130",16.4254603889,-95.0230266111
"9,447",16.4294573889,-95.0212866667
"7,863",16.4319334722,-95.0330790833
"8,180",16.4311554722,-95.0236437222
"8,497",16.4324913056,-95.0216818333
"9,764",16.4295303333,-95.0186327778
"9,449",16.4291908056,-95.0213016944
"9,765",16.4297986389,-95.0186185278
"7,548",16.4310186944,-95.0289850556
"8,816",16.4333744167,-95.0187173611
"9,133",16.4257857222,-95.0230078889
"7,549",16.4304800278,-95.028986
"7,866",16.4323847778,-95.03307925
"8,183",16.4311805,-95.0238703889
"8,500",16.4327356389,-95.0216853611
"9,767",16.4302032222,-95.0185966111
"9,452",16.4289236389,-95.02131625
"8,819",16.43310875,-95.0187176111
"9,136",16.42601,-95.0229811389
"9,769",16.4303380278,-95.0185890833
"7,553",16.430076,-95.0289879167
"7,869",16.4327723333,-95.0330753333
"8,186",16.4349820556,-95.0202733056
"8,503",16.4330096944,-95.0216855
"9,454",16.4286526944,-95.0213304167
"9,771",16.4306047222,-95.0185741944
"8,822",16.4328575,-95.0187189722
"9,139",16.4263165,-95.0229513333
"9,456",16.4283860556,-95.0213463056
"7,872",16.433336,-95.033071
"8,189",16.4360741667,-95.0196851944
"9,773",16.4308681944,-95.0185595278
"8,507",16.433281,-95.0216903056
"9,458",16.4279918611,-95.0213676389
"7,557",16.4297684444,-95.0289888611
"8,825",16.4325850833,-95.0187208056
"9,775",16.4308250278,-95.0179928333
"7,558",16.4297811389,-95.0295901111
"7,875",16.4336506667,-95.0330691667
"8,192",16.4358843333,-95.0196836667
"8,509",16.4335328889,-95.0216930556
"9,142",16.4266747778,-95.0229143333
"9,460",16.42748,-95.0213981111
"9,777",16.4305315556,-95.0180282222
"8,828",16.4323244167,-95.0187209167
"9,462",16.4269884722,-95.0214251944
"7,878",16.4341124167,-95.0330709444
"8,195",16.4356283889,-95.0196835
"8,512",16.4338059444,-95.0216939444
"9,146",16.4268820556,-95.0228951111
"9,779",16.4301780556,-95.018048
"8,830",16.4320553889,-95.0187212222
"9,464",16.4267393056,-95.0214381389
"7,563",16.4302940556,-95.02957175
"9,781",16.4299245278,-95.0180610278
"7,881",16.4344563056,-95.0330686667
"8,198",16.4351518056,-95.0196846389
"8,515",16.4341014722,-95.0216896389
"9,149",16.4271699167,-95.0228656944
"9,466",16.4264893333,-95.0214518889
"7,565",16.4306931111,-95.0295727222
"8,833",16.4316539167,-95.0187219444
"9,783",16.4295378889,-95.0180813056
"9,151",16.4274711667,-95.0228341111
"9,468",16.4262348611,-95.0214653333
"7,884",16.4349180278,-95.0330666111
"8,201",16.4350216389,-95.0196868333
"9,469",16.4258470556,-95.0214880278
"9,785",16.4291496667,-95.0181020833
"7,568",16.4310741389,-95.0295740556
"8,519",16.4343771389,-95.0216805556
"8,836",16.4311444722,-95.0187241389
"9,154",16.4277165278,-95.0228065556
"9,787",16.4288875556,-95.0181159722
"7,570",16.4315278889,-95.0295724167
"7,887",16.4353436944,-95.0330653889
"8,204",16.4347678611,-95.0196873889
"9,472",16.4257179167,-95.0214951667
"8,522",16.4347026389,-95.0216739167
"8,839",16.43096575,-95.0187235
"9,789",16.42849675,-95.0181373056
"8,206",16.43452775,-95.0196887222
"9,157",16.4280111944,-95.0227755
"9,474",16.4253298889,-95.0215155556
"7,890",16.4357759167,-95.0330646111
"9,791",16.4282383611,-95.01815275
"8,525",16.4349096111,-95.0216784444
"8,842",16.4309844167,-95.0181174722
"9,159",16.42828275,-95.0227478056
"9,476",16.4250681389,-95.0215304167
"7,575",16.4319280278,-95.0295695278
"8,209",16.4342694722,-95.0196911944
"9,477",16.4248216667,-95.0215412222
"9,793",16.4279809722,-95.0181657222
"7,576",16.4323656111,-95.0295658611
"7,893",16.4296656944,-95.0326482222
"8,527",16.4351670556,-95.0216874444
"7,894",16.426851,-95.0252529444
"8,845",16.4313238056,-95.0181382778
"9,479",16.4246748056,-95.0215580556
"9,795",16.4277255278,-95.0181801944
"8,212",16.4338973056,-95.01969325
"9,163",16.428544,-95.0227204444
"8,530",16.4354519444,-95.0216911389
"9,797",16.4274744167,-95.0181941944
"8,848",16.4316000556,-95.0181398889
"9,482",16.4247048889,-95.0221534444
"7,581",16.4327675833,-95.0295664444
"8,215",16.4336443611,-95.0196950833
"9,166",16.4288078333,-95.0226942222
"9,799",16.4272225556,-95.0182084444
"7,899",16.4265874444,-95.0252533611
"8,533",16.4358127222,-95.0216825
"9,484",16.4252026944,-95.0221068333
"7,900",16.4261880556,-95.025255
"8,851",16.4318730278,-95.0181379722
"9,168",16.4290535556,-95.022669
"9,801",16.426862,-95.01822825
"7,584",16.4332122778,-95.0295692778
"8,218",16.4333891667,-95.0196963611
"9,486",16.4256126944,-95.0220845556
"8,536",16.4359864444,-95.0216781111
"9,487",16.4258663889,-95.0220706111
"9,803",16.4266205,-95.0182418333
"7,586",16.4335924444,-95.0295680833
"8,854",16.432092,-95.0181386944
"9,171",16.4293023611,-95.0226403889
"8,221",16.4331335556,-95.0196980278
"9,489",16.4261352222,-95.0220569444
"9,805",16.4261422222,-95.0182669722
"7,905",16.4257917222,-95.02525675
"8,539",16.4362386111,-95.0216506111
"8,857",16.4324580278,-95.0181344167
"9,491",16.4266751389,-95.0220264167
"9,807",16.4257788611,-95.0182871944
"7,590",16.4340382222,-95.0295662222
"8,224",16.4328801944,-95.0196993056
"9,175",16.42962175,-95.0226100278
"7,591",16.4344342778,-95.0295668333
"7,908",16.4253944167,-95.0252585278
"8,542",16.43608175,-95.0210927222
"9,493",16.42680675,-95.022019
"9,809",16.4255438056,-95.01830025
"8,860",16.4329505,-95.0181327222
"8,227",16.4326291944,-95.0197005833
"9,495",16.4269414722,-95.0220112778
"9,811",16.4253124444,-95.0183128611
"7,911",16.4250217778,-95.0252583611
"8,545",16.4358627222,-95.0210924722
"9,179",16.4298534722,-95.0225830556
"8,863",16.4331853333,-95.0181330278
"9,497",16.42720975,-95.0219969444
"9,813",16.42496775,-95.0183313333
"7,596",16.4349070833,-95.02956625
"8,230",16.4322498056,-95.0197037778
"7,597",16.4353340833,-95.0295634444
"7,914",16.4250389444,-95.0246821111
"8,548",16.4355739444,-95.0210922222
"9,182",16.4301939167,-95.0225471944
"9,499",16.4274781111,-95.0219820556
"9,815",16.4247328889,-95.0183428611
"8,866",16.4334816111,-95.0181324167
"7,916",16.4254959444,-95.0246940278
"8,233",16.4320032222,-95.0197044167
"9,501",16.4280155278,-95.021952
"9,817",16.424548,-95.0183453611
"7,600",16.4357321111,-95.0295629167
"8,551",16.4353203611,-95.0210919167
"9,185",16.430456,-95.02252075
"8,869",16.4337640278,-95.0181311389
"9,503",16.4284197778,-95.0219294722
"9,819",16.424535,-95.0177780833
"7,919",16.4258741111,-95.0246934444
"8,236",16.4317505556,-95.0197067222
"8,554",16.4350551111,-95.0210920556
"9,188",16.4307842778,-95.0224864444
"9,505",16.4289571111,-95.0218993889
"9,821",16.4250298889,-95.0177727778
"7,604",16.4361253611,-95.0295495278
"8,872",16.4340760833,-95.0181285278
"9,823",16.4251677222,-95.0177652222
"7,923",16.4263034444,-95.0246895556
"8,240",16.4314930833,-95.0197081944
"8,557",16.4347795,-95.0210928056
"9,191",16.4309584722,-95.0224621111
"9,508",16.4292258056,-95.0218844722
"7,607",16.4361143889,-95.0301537222
"8,875",16.43429575,-95.0181325556
"9,509",16.4293606944,-95.0218772222
"9,825",16.4256804444,-95.0177348333
"7,609",16.4355705833,-95.0301374444
"7,926",16.4267598056,-95.02468675
"8,243",16.4299126389,-95.0202885278
"8,560",16.4341325556,-95.0210935278
"9,194",16.4308928056,-95.0219308889
"9,511",16.4297644444,-95.0218548056
"9,827",16.4259503333,-95.0177200833
"8,878",16.4346564167,-95.0181307222
"9,513",16.4301683333,-95.0218324722
"9,829",16.4263402222,-95.0176996667
"7,612",16.43517275,-95.0301395556
"7,929",16.4271306944,-95.0246850278
"8,246",16.4310856667,-95.0202814722
"8,563",16.4337246944,-95.0210946944
"9,197",16.4306342222,-95.0219757222
"8,881",16.434877,-95.0181306944
"9,515",16.4307056111,-95.0218030278
"9,831",16.4266089167,-95.0176858889
"8,248",16.4317538333,-95.0202730278
"7,932",16.4275058889,-95.0246782222
"8,566",16.4333061944,-95.0210958056
"9,200",16.4302613056,-95.0220139722
"9,833",16.4271430833,-95.0176566111
"8,884",16.4351373056,-95.0181316389
"9,518",16.4309855556,-95.0217863333
"7,617",16.4346596667,-95.0301406667
"8,251",16.4310170556,-95.0240041667
"9,519",16.4310039167,-95.0223888056
"9,835",16.4272769722,-95.017649
"7,935",16.4278878611,-95.0246740833
"8,569",16.4331790556,-95.0210958611
"9,203",16.4299891389,-95.0220421667
"7,619",16.4343986111,-95.0301414722
"8,887",16.4354058056,-95.0181323333
"9,837",16.4276781944,-95.0176264444
"7,937",16.4282919722,-95.0246755556
"8,254",16.43131175,-95.0240061389
"9,522",16.4305082222,-95.0224049722
"7,621",16.4338624167,-95.0301444444
"8,572",16.4329221389,-95.0210963611
"9,206",16.42975525,-95.0220668333
"9,839",16.4278129167,-95.0176189167
"8,890",16.4356895833,-95.0181355
"9,524",16.4301345556,-95.0224250833
"7,940",16.4288285556,-95.0246754444
"8,257",16.4316138333,-95.0240085833
"9,841",16.4282161389,-95.017597
"8,575",16.4326318056,-95.0210971944
"9,209",16.4294893889,-95.0220939167
"9,526",16.4297594167,-95.0224451111
"7,625",16.4335975278,-95.0301455
"8,893",16.4359458889,-95.018128
"9,843",16.4284847222,-95.0175829444
"7,943",16.4291685,-95.0246688611
"8,260",16.43185225,-95.0240049444
"9,528",16.4289994167,-95.022487
"8,578",16.4320919722,-95.0210990833
"9,212",16.42922375,-95.0221215278
"7,150",16.4290594722,-95.0184551389
"7,151",16.4284307778,-95.0184550278
"7,152",16.4273529167,-95.0184551667
"7,153",16.425735,-95.0184551944
"7,154",16.4294901389,-95.0190429167
"7,155",16.4268753611,-95.0196275
"7,156",16.4252862222,-95.0202215278
"7,157",16.427299,-95.0202170278
"7,158",16.4291418333,-95.0202198333
"7,159",16.4252857222,-95.0213610278
"7,160",16.4282536389,-95.0213904444
"7,161",16.4360935278,-95.0240628056
"7,162",16.4355637222,-95.0240635278
"7,163",16.4351585278,-95.0240641389
"7,164",16.4347757778,-95.0240653889
"7,167",16.4334380278,-95.0240690278
"7,168",16.43303375,-95.0240693056
"7,170",16.4322286944,-95.0240731667
"7,171",16.4318271667,-95.0240746944
"7,172",16.4314233056,-95.0240751944
"7,173",16.4310196111,-95.0240769444
"7,174",16.4306148611,-95.0240774722
"7,175",16.43007475,-95.0240784167
"7,176",16.4297578611,-95.0240796389
"7,177",16.4297723333,-95.0246635556
"7,178",16.4308676944,-95.0246460278
"7,179",16.4311350833,-95.0246435556
"7,180",16.4313108333,-95.0246429167
"7,181",16.4314787222,-95.024643
"7,182",16.4319374167,-95.0246464167
"7,183",16.4323143056,-95.0246415556
"7,184",16.4328028056,-95.0246389722
"7,185",16.4332255,-95.0246383889
"7,186",16.4336380833,-95.0246351111
"7,187",16.4340284722,-95.0246306944
"7,189",16.4348386944,-95.0246296944
"7,191",16.4352960278,-95.0246313333
"7,193",16.4357308056,-95.0246298611
"7,195",16.43611025,-95.0246187222
"7,197",16.43610125,-95.0252037778
"7,199",16.4355794722,-95.0251867222
"7,201",16.4351661944,-95.0251886389
"7,203",16.4347796667,-95.0251903889
"7,205",16.4343763889,-95.02519125
"7,207",16.43397275,-95.0251931667
"7,209",16.4335694444,-95.0251952222
"7,211",16.4331643889,-95.0251974444
"7,213",16.4326255833,-95.0251993056
"7,215",16.4322214167,-95.0252004444
"7,217",16.4318182778,-95.0252015556
"7,219",16.4314143889,-95.0252029722
"7,221",16.4308755,-95.0252046111
"7,223",16.430607,-95.0252053889
"7,225",16.4300682778,-95.0252070833
"7,227",16.4297601111,-95.0252068056
"7,229",16.4297729444,-95.0257885
"7,233",16.4306736389,-95.0257701111
"7,235",16.4310725,-95.02576675
"7,237",16.4315920278,-95.0257661389
"7,239",16.4320124444,-95.0257650278
"7,241",16.4324053889,-95.0257651389
"7,243",16.4328068333,-95.0257606111
"7,245",16.4332096389,-95.0257595278
"7,247",16.4336616389,-95.0257595556
"7,249",16.4340058611,-95.0257586944
"7,251",16.4345214722,-95.02575425
"7,255",16.4352953056,-95.0257578056
"7,257",16.4357595278,-95.0257528333
"7,259",16.4361149167,-95.0257462222
"7,261",16.4361053889,-95.0263261667
"7,263",16.4356556111,-95.0263132778
"7,265",16.4352423889,-95.0263144167
"7,267",16.4347194167,-95.0263164444
"7,269",16.4343251944,-95.0263180833
"7,272",16.4339208889,-95.0263192222
"7,278",16.4331115556,-95.0263221111
"7,281",16.4325735833,-95.0263260833
"7,284",16.4323044722,-95.0263279444
"7,287",16.4317669444,-95.0263288889
"7,290",16.4313629167,-95.0263306944
"7,293",16.4309589444,-95.0263318333
"7,296",16.4305546389,-95.0263323889
"7,299",16.4301485278,-95.0263327222
"7,302",16.4297584722,-95.0263329444
"7,305",16.4297764444,-95.0269159167
"8,896",16.4361768889,-95.0180212778
"9,529",16.4287382222,-95.0225023889
"9,845",16.4290230833,-95.0175534444
